opportunity_id,customer_id,sales_rep_id,product_id,created_date,deal_size,stage,close_date
OPP200311,CUST11065,REP1018,P1012,2026-02-06,47387.53,Qualified,2026-03-26
OPP200312,CUST10478,REP1011,P1003,2025-12-24,26518.28,Won,2026-01-17
OPP200313,CUST10910,REP1015,P1012,2025-12-29,11854.13,Prospecting,2026-01-21
OPP200314,CUST11174,REP1022,P1007,2026-04-20,6235.03,Negotiation,2026-05-27
OPP200315,CUST10971,REP1026,P1009,2025-11-08,3598.37,Won,2025-12-14
OPP200316,CUST10130,REP1024,P1004,2025-12-18,38225.55,Qualified,2026-01-19
OPP200317,CUST10247,REP1020,P1004,2025-12-25,176646.83,Negotiation,2026-02-21
OPP200318,CUST10956,REP1024,P1005,2026-03-27,134281.98,Won,2026-05-31
OPP200319,CUST10149,REP1001,P1002,2025-11-05,4974.12,Prospecting,2025-12-04
OPP200320,CUST10014,REP1009,P1004,2026-02-01,50778.03,Qualified,2026-02-24
OPP200321,CUST10310,REP1008,P1011,2026-04-04,56753.17,Proposal,2026-04-26
OPP200322,CUST10584,REP1020,P1001,2026-06-12,22204.75,Won,2026-07-09
OPP200323,CUST10155,REP1023,P1007,2026-01-29,125185.36,Proposal,2026-03-27
OPP200324,CUST10185,REP1005,P1009,2026-06-28,29863.08,Proposal,2026-07-31
OPP200325,CUST10407,REP1006,P1002,2026-03-17,69560.27,Qualified,2026-06-13
OPP200326,CUST10719,REP1015,P1002,2026-05-01,47769.18,Prospecting,2026-06-15
OPP200327,CUST10654,REP1030,P1007,2025-12-06,53824.44,Prospecting,2025-12-25
OPP200328,CUST10958,REP1001,P1003,2026-06-09,13344.05,Qualified,2026-06-23
OPP200329,CUST11177,REP1027,P1012,2025-12-11,59945.65,Prospecting,2026-02-13
OPP200330,CUST10040,REP1006,P1003,2025-11-07,11972.1,Prospecting,2025-12-17
OPP200331,CUST10826,REP1009,P1002,2025-10-22,22154.2,Negotiation,2025-11-16
OPP200332,CUST10197,REP1019,P1004,2026-03-29,104927.88,Negotiation,2026-05-20
OPP200333,CUST10433,REP1022,P1004,2026-03-22,32875.92,Prospecting,2026-04-11
OPP200334,CUST10412,REP1027,P1002,2025-11-24,44718.89,Negotiation,2026-01-01
OPP200335,CUST10841,REP1001,P1008,2026-05-30,4190.06,Prospecting,2026-07-08
OPP200336,CUST10307,REP1002,P1005,2025-12-16,41014.03,Qualified,2026-02-07
OPP200337,CUST11074,REP1015,P1007,2026-03-17,88702.91,Lost,2026-04-30
OPP200338,CUST10460,REP1017,P1003,2026-02-21,13297.91,Proposal,2026-03-26
OPP200339,CUST10979,REP1008,P1002,2026-03-12,17080.25,Prospecting,2026-03-20
OPP200340,CUST11143,REP1020,P1001,2026-04-23,18581.31,Qualified,2026-05-13
OPP200341,CUST10613,REP1008,P1001,2026-06-13,73369.11,Negotiation,2026-08-08
OPP200342,CUST10122,REP1028,P1011,2026-04-17,33285.62,Qualified,2026-05-22
OPP200343,CUST10842,REP1006,P1004,2026-06-07,56203.33,Lost,2026-06-30
OPP200344,CUST10508,REP1020,P1004,2026-05-28,47431.74,Proposal,2026-07-12
OPP200345,CUST10407,REP1016,P1007,2026-01-07,102954.58,Prospecting,2026-04-07
OPP200346,CUST10549,REP1004,P1002,2026-03-03,10165.35,Proposal,2026-03-11
OPP200347,CUST10360,REP1019,P1008,2025-11-24,28675.97,Negotiation,2025-12-25
OPP200348,CUST10337,REP1005,P1007,2026-06-12,52358.72,Proposal,2026-07-07
OPP200349,CUST11188,REP1017,P1010,2026-06-23,18878.45,Lost,2026-07-30
OPP200350,CUST10335,REP1020,P1002,2026-06-02,4785.14,Lost,2026-07-02
OPP200351,CUST10551,REP1003,P1001,2026-04-23,75392.01,Prospecting,2026-05-31
OPP200352,CUST10858,REP1007,P1010,2026-05-22,20433.06,Prospecting,2026-06-14
OPP200353,CUST10266,REP1009,P1005,2026-05-07,47661.22,Qualified,2026-06-12
OPP200354,CUST10742,REP1028,P1001,2025-12-03,30691.88,Negotiation,2026-01-03
OPP200355,CUST11075,REP1007,P1007,2025-12-12,117407.44,Negotiation,2026-01-14
OPP200356,CUST10976,REP1028,P1006,2026-02-24,33923.4,Qualified,2026-04-06
OPP200357,CUST10035,REP1017,P1012,2026-01-24,6395.36,Lost,2026-02-08
OPP200358,CUST10487,REP1029,P1012,2026-04-21,19004.87,Qualified,2026-06-11
OPP200359,CUST10001,REP1025,P1007,2026-04-21,43224.49,Won,2026-05-14
OPP200360,CUST10729,REP1009,P1002,2026-06-26,10551.29,Won,2026-07-05
OPP200361,CUST10391,REP1017,P1009,2026-05-05,14280.55,Prospecting,2026-05-28
OPP200362,CUST11073,REP1022,P1003,2025-10-04,19498.5,Qualified,2025-11-07
OPP200363,CUST10211,REP1003,P1011,2026-01-02,209669.76,Qualified,2026-03-04
OPP200364,CUST11022,REP1020,P1008,2025-12-29,10842.31,Lost,2026-02-07
OPP200365,CUST10411,REP1014,P1005,2026-03-24,37493.83,Qualified,2026-04-27
OPP200366,CUST11105,REP1002,P1012,2026-01-03,23858.16,Won,2026-01-24
OPP200367,CUST10240,REP1027,P1007,2026-06-27,126435.47,Proposal,2026-09-09
OPP200368,CUST10323,REP1008,P1005,2025-12-19,126070.07,Proposal,2026-02-17
OPP200369,CUST10422,REP1027,P1003,2026-01-29,60038.25,Lost,2026-02-22
OPP200370,CUST11183,REP1007,P1008,2026-05-13,3981.84,Proposal,2026-05-20
OPP200371,CUST10881,REP1017,P1004,2026-01-09,24639.74,Won,2026-01-16
OPP200372,CUST10980,REP1012,P1002,2025-10-13,61684.43,Proposal,2025-11-25
OPP200373,CUST10664,REP1027,P1002,2025-12-31,20660.01,Prospecting,2026-02-21
OPP200374,CUST10954,REP1029,P1008,2026-01-07,24907.57,Prospecting,2026-02-11
OPP200375,CUST10753,REP1024,P1012,2026-03-18,17713.65,Qualified,2026-04-22
OPP200376,CUST10802,REP1026,P1004,2026-04-14,35257.45,Won,2026-05-06
OPP200377,CUST11005,REP1024,P1003,2026-02-28,14480.48,Qualified,2026-03-16
OPP200378,CUST11180,REP1009,P1008,2026-01-20,15484.4,Proposal,2026-03-08
OPP200379,CUST10691,REP1028,P1002,2026-02-16,14310.59,Prospecting,2026-02-23
OPP200380,CUST10530,REP1016,P1002,2025-11-09,22578.07,Negotiation,2025-12-09
OPP200381,CUST10784,REP1011,P1008,2025-11-19,11171.11,Won,2026-01-01
OPP200382,CUST10890,REP1006,P1007,2026-03-17,5598.47,Negotiation,2026-04-27
OPP200383,CUST11184,REP1022,P1001,2026-05-26,20021.72,Lost,2026-06-16
OPP200384,CUST10839,REP1009,P1003,2026-02-21,48301.55,Prospecting,2026-04-16
OPP200385,CUST11146,REP1020,P1003,2025-10-17,19328.28,Prospecting,2025-11-02
OPP200386,CUST10879,REP1002,P1009,2026-06-28,7058.29,Proposal,2026-07-14
OPP200387,CUST11143,REP1020,P1008,2025-12-29,11082.14,Qualified,2026-01-28
OPP200388,CUST10902,REP1020,P1009,2026-04-24,3566.88,Negotiation,2026-05-01
OPP200389,CUST11062,REP1016,P1002,2026-06-04,66695.75,Won,2026-07-20
OPP200390,CUST10229,REP1020,P1011,2026-06-29,79189.17,Prospecting,2026-08-22
OPP200391,CUST11192,REP1030,P1003,2025-11-02,58367.53,Lost,2025-12-21
OPP200392,CUST10419,REP1026,P1012,2025-11-21,125057.33,Prospecting,2026-01-10
OPP200393,CUST10958,REP1014,P1011,2026-03-27,22051.86,Negotiation,2026-04-15
OPP200394,CUST10471,REP1027,P1006,2026-04-28,9129.27,Proposal,2026-05-18
OPP200395,CUST10550,REP1029,P1010,2026-05-18,4290.38,Negotiation,2026-05-29
OPP200396,CUST10898,REP1005,P1009,2026-03-01,13786.79,Prospecting,2026-03-14
OPP200397,CUST10649,REP1011,P1010,2025-11-13,9067.15,Lost,2025-12-28
OPP200398,CUST10860,REP1023,P1001,2026-04-14,21856.3,Lost,2026-05-18
OPP200399,CUST10095,REP1016,P1002,2026-04-02,9720.69,Proposal,2026-05-05
OPP200400,CUST11001,REP1005,P1011,2026-02-06,19222.85,Proposal,2026-02-23
OPP200401,CUST10491,REP1015,P1010,2026-03-25,18204.96,Negotiation,2026-05-18
OPP200402,CUST10947,REP1012,P1008,2025-11-28,14254.08,Negotiation,2025-12-11
OPP200403,CUST10343,REP1023,P1004,2026-05-11,11525.73,Proposal,2026-06-24
OPP200404,CUST10716,REP1016,P1006,2025-10-13,16380.16,Negotiation,2025-11-08
OPP200405,CUST10706,REP1005,P1005,2026-05-19,9460.65,Won,2026-06-07
OPP200406,CUST10168,REP1002,P1006,2026-05-19,4331.84,Negotiation,2026-06-24
OPP200407,CUST10570,REP1009,P1008,2026-04-08,103586.14,Prospecting,2026-06-02
OPP200408,CUST10763,REP1005,P1010,2026-05-13,49944.2,Lost,2026-06-08
OPP200409,CUST11004,REP1027,P1005,2026-06-09,34757.88,Qualified,2026-07-12
OPP200410,CUST11065,REP1009,P1011,2025-11-14,88502.21,Prospecting,2025-12-31
OPP200411,CUST10462,REP1020,P1002,2026-02-27,29349.14,Lost,2026-04-10
OPP200412,CUST10772,REP1004,P1010,2026-03-27,38119.0,Qualified,2026-05-24
OPP200413,CUST10210,REP1014,P1009,2026-06-17,23379.36,Prospecting,2026-07-16
OPP200414,CUST11075,REP1029,P1007,2026-04-21,98434.41,Proposal,2026-06-14
OPP200415,CUST11042,REP1020,P1005,2026-03-13,28840.39,Won,2026-04-23
OPP200416,CUST11199,REP1009,P1005,2026-03-03,9082.78,Prospecting,2026-03-24
OPP200417,CUST10584,REP1023,P1005,2025-11-09,9733.44,Proposal,2025-12-23
OPP200418,CUST10432,REP1016,P1012,2025-12-27,108625.53,Prospecting,2026-02-03
OPP200419,CUST10910,REP1008,P1001,2026-01-28,30839.0,Proposal,2026-02-10
OPP200420,CUST10868,REP1030,P1008,2026-05-31,103276.63,Qualified,2026-07-20
OPP200421,CUST10255,REP1029,P1012,2026-05-26,17606.27,Prospecting,2026-06-02
OPP200422,CUST10648,REP1017,P1007,2026-03-26,34498.45,Lost,2026-05-20
OPP200423,CUST10773,REP1001,P1008,2025-10-30,22954.0,Negotiation,2025-11-28
OPP200424,CUST10546,REP1013,P1008,2026-04-17,26950.12,Won,2026-05-05
OPP200425,CUST10446,REP1016,P1007,2026-02-04,15910.31,Lost,2026-03-07
OPP200426,CUST10288,REP1028,P1008,2026-03-29,4043.93,Lost,2026-05-12
OPP200427,CUST10494,REP1022,P1011,2026-01-28,58889.74,Won,2026-03-29
OPP200428,CUST10296,REP1007,P1009,2026-04-17,22033.77,Qualified,2026-05-06
OPP200429,CUST10361,REP1016,P1011,2025-11-29,246720.04,Won,2026-02-15
OPP200430,CUST10222,REP1006,P1007,2025-11-09,22828.4,Proposal,2025-11-30
OPP200431,CUST10452,REP1015,P1010,2025-11-30,17469.48,Qualified,2026-01-08
OPP200432,CUST10758,REP1017,P1011,2026-06-11,11652.81,Proposal,2026-07-11
OPP200433,CUST10454,REP1016,P1003,2025-10-21,12582.84,Qualified,2025-11-25
OPP200434,CUST10171,REP1013,P1011,2025-12-18,31944.9,Proposal,2026-01-26
OPP200435,CUST10962,REP1014,P1009,2026-01-03,13703.65,Won,2026-02-13
OPP200436,CUST10518,REP1024,P1006,2026-05-19,23038.53,Proposal,2026-06-08
OPP200437,CUST10701,REP1016,P1010,2026-01-07,49292.37,Qualified,2026-02-24
OPP200438,CUST10628,REP1002,P1003,2026-06-03,20479.89,Prospecting,2026-06-15
OPP200439,CUST10608,REP1023,P1009,2026-06-29,9932.57,Won,2026-08-11
OPP200440,CUST10526,REP1019,P1007,2026-03-29,17438.25,Proposal,2026-04-29
OPP200441,CUST10907,REP1021,P1011,2026-01-03,98186.31,Proposal,2026-01-26
OPP200442,CUST11026,REP1022,P1008,2026-03-14,12418.01,Won,2026-04-01
OPP200443,CUST11085,REP1006,P1007,2026-04-03,15994.36,Won,2026-05-14
OPP200444,CUST10532,REP1030,P1007,2025-10-30,11256.55,Proposal,2025-12-01
OPP200445,CUST10410,REP1030,P1007,2026-05-18,11598.78,Negotiation,2026-06-02
OPP200446,CUST10100,REP1005,P1011,2026-01-28,34552.35,Qualified,2026-03-08
OPP200447,CUST10532,REP1007,P1010,2026-05-21,20245.47,Lost,2026-06-25
OPP200448,CUST11191,REP1008,P1002,2026-03-18,36355.43,Proposal,2026-04-04
OPP200449,CUST10313,REP1029,P1007,2026-05-25,61532.07,Negotiation,2026-06-21
OPP200450,CUST11014,REP1028,P1004,2025-10-23,37317.91,Prospecting,2025-12-01
OPP200451,CUST10908,REP1008,P1002,2025-10-12,72474.42,Negotiation,2025-12-02
OPP200452,CUST10793,REP1019,P1011,2025-10-31,32575.57,Qualified,2025-11-08
OPP200453,CUST10679,REP1008,P1011,2026-05-29,72838.53,Proposal,2026-07-10
OPP200454,CUST10908,REP1002,P1012,2026-07-01,141993.14,Negotiation,2026-09-23
OPP200455,CUST10119,REP1007,P1005,2026-07-02,38884.7,Won,2026-08-11
OPP200456,CUST10154,REP1003,P1006,2025-12-31,4681.46,Qualified,2026-02-14
OPP200457,CUST10235,REP1026,P1010,2025-12-12,5192.5,Won,2025-12-23
OPP200458,CUST10920,REP1024,P1003,2026-01-05,6325.43,Qualified,2026-02-07
OPP200459,CUST10519,REP1006,P1001,2026-05-13,61322.52,Proposal,2026-06-26
OPP200460,CUST10250,REP1018,P1006,2025-12-09,18473.59,Prospecting,2026-01-23
OPP200461,CUST10054,REP1007,P1008,2026-02-28,25156.0,Qualified,2026-04-07
OPP200462,CUST10587,REP1017,P1006,2026-03-27,4681.58,Won,2026-05-05
OPP200463,CUST10479,REP1027,P1003,2026-01-08,97135.59,Prospecting,2026-02-15
OPP200464,CUST10214,REP1027,P1007,2026-02-08,132796.59,Lost,2026-03-12
OPP200465,CUST10028,REP1025,P1012,2026-04-01,6570.71,Qualified,2026-05-05
OPP200466,CUST10905,REP1008,P1004,2026-05-06,88680.62,Negotiation,2026-05-20
OPP200467,CUST10936,REP1006,P1005,2025-11-22,49385.1,Prospecting,2026-01-16
OPP200468,CUST10296,REP1005,P1004,2026-02-18,118323.99,Negotiation,2026-03-04
OPP200469,CUST10593,REP1004,P1004,2025-11-12,40434.12,Lost,2025-12-15
OPP200470,CUST10304,REP1019,P1008,2025-10-05,12474.97,Proposal,2025-10-29
OPP200471,CUST10491,REP1020,P1005,2026-03-27,77271.48,Qualified,2026-05-10
OPP200472,CUST10132,REP1027,P1008,2026-02-10,14011.21,Won,2026-03-13
OPP200473,CUST11136,REP1003,P1001,2025-12-11,46928.4,Negotiation,2026-01-14
OPP200474,CUST10865,REP1008,P1008,2025-10-16,11829.53,Prospecting,2025-11-10
OPP200475,CUST11082,REP1022,P1002,2026-06-18,20535.09,Negotiation,2026-07-14
OPP200476,CUST10356,REP1021,P1005,2026-05-16,65024.94,Negotiation,2026-06-30
OPP200477,CUST11048,REP1013,P1011,2026-06-15,87066.85,Won,2026-08-01
OPP200478,CUST10622,REP1005,P1005,2025-11-01,18571.11,Qualified,2025-11-25
OPP200479,CUST10238,REP1015,P1009,2025-10-04,19257.45,Proposal,2025-11-03
OPP200480,CUST10399,REP1006,P1005,2025-11-29,26617.21,Lost,2025-12-15
OPP200481,CUST10974,REP1017,P1011,2025-10-28,29734.54,Proposal,2025-12-04
OPP200482,CUST10930,REP1028,P1012,2026-02-04,12218.67,Proposal,2026-02-19
OPP200483,CUST10865,REP1006,P1011,2026-03-27,42165.21,Lost,2026-04-19
OPP200484,CUST10272,REP1004,P1005,2025-11-23,37742.11,Qualified,2026-01-07
OPP200485,CUST10778,REP1023,P1004,2026-01-18,266266.19,Proposal,2026-04-05
OPP200486,CUST11130,REP1001,P1008,2026-02-26,7119.9,Won,2026-03-18
OPP200487,CUST10059,REP1030,P1010,2025-12-27,33803.24,Negotiation,2026-02-01
OPP200488,CUST10386,REP1024,P1007,2026-02-04,113655.35,Lost,2026-03-25
OPP200489,CUST10097,REP1013,P1009,2026-03-12,10201.64,Negotiation,2026-04-12
OPP200490,CUST10125,REP1011,P1011,2026-06-19,31063.79,Qualified,2026-07-01
OPP200491,CUST11198,REP1012,P1010,2025-12-25,8988.28,Proposal,2026-02-07
OPP200492,CUST10289,REP1012,P1005,2025-10-25,119112.72,Prospecting,2026-01-23
OPP200493,CUST10216,REP1026,P1003,2026-05-27,45806.98,Lost,2026-06-24
OPP200494,CUST10089,REP1024,P1006,2026-03-08,16469.32,Prospecting,2026-03-23
OPP200495,CUST11178,REP1007,P1007,2026-02-07,25991.93,Proposal,2026-03-18
OPP200496,CUST10563,REP1006,P1011,2026-04-17,10479.99,Proposal,2026-05-19
OPP200497,CUST10950,REP1017,P1004,2026-06-27,13808.43,Prospecting,2026-07-29
OPP200498,CUST10301,REP1020,P1002,2025-11-05,34918.9,Qualified,2025-11-20
OPP200499,CUST10770,REP1022,P1004,2026-05-25,58064.58,Negotiation,2026-07-11
OPP200500,CUST11064,REP1010,P1008,2026-03-25,8133.34,Prospecting,2026-04-03
OPP200501,CUST10806,REP1015,P1003,2026-03-10,150824.28,Lost,2026-04-29
OPP200502,CUST10621,REP1004,P1005,2026-05-26,77487.89,Lost,2026-08-07
OPP200503,CUST10253,REP1014,P1004,2025-12-23,135284.18,Prospecting,2026-03-17
OPP200504,CUST10281,REP1021,P1012,2026-05-05,6114.47,Won,2026-06-05
OPP200505,CUST10717,REP1010,P1007,2026-03-06,31923.64,Qualified,2026-03-27
OPP200506,CUST10542,REP1010,P1009,2026-06-15,10827.8,Prospecting,2026-07-18
OPP200507,CUST10056,REP1014,P1007,2026-02-06,61889.77,Qualified,2026-03-10
OPP200508,CUST10236,REP1026,P1001,2026-04-17,65043.85,Won,2026-05-31
OPP200509,CUST10519,REP1019,P1004,2026-02-14,38492.86,Negotiation,2026-03-05
OPP200510,CUST10215,REP1028,P1011,2026-01-17,45195.62,Qualified,2026-03-03
OPP200511,CUST10665,REP1002,P1007,2026-01-12,17056.46,Negotiation,2026-02-12
OPP200512,CUST10361,REP1026,P1009,2026-06-11,63219.58,Negotiation,2026-08-14
OPP200513,CUST10350,REP1002,P1010,2026-05-19,15384.88,Won,2026-06-25
OPP200514,CUST10130,REP1010,P1007,2025-12-01,5911.1,Proposal,2026-01-14
OPP200515,CUST10604,REP1013,P1007,2026-05-27,37334.35,Won,2026-07-26
OPP200516,CUST10227,REP1008,P1003,2026-03-10,13478.96,Negotiation,2026-03-23
OPP200517,CUST10757,REP1030,P1003,2025-10-29,43082.54,Prospecting,2025-11-30
OPP200518,CUST11126,REP1027,P1002,2026-04-29,59124.92,Won,2026-06-22
OPP200519,CUST11095,REP1018,P1004,2025-11-14,39372.02,Qualified,2025-12-22
OPP200520,CUST10801,REP1014,P1008,2026-05-28,87589.07,Negotiation,2026-07-17
OPP200521,CUST10969,REP1023,P1012,2026-02-02,5750.13,Negotiation,2026-02-18
OPP200522,CUST11106,REP1022,P1006,2026-06-10,13301.81,Qualified,2026-07-16
OPP200523,CUST10819,REP1015,P1008,2026-02-10,26149.67,Prospecting,2026-03-19
OPP200524,CUST10309,REP1025,P1011,2025-10-24,10997.7,Negotiation,2025-11-29
OPP200525,CUST10602,REP1006,P1009,2026-04-29,28666.37,Won,2026-05-30
OPP200526,CUST11029,REP1009,P1004,2026-04-18,38244.7,Won,2026-05-13
OPP200527,CUST10802,REP1001,P1004,2025-12-23,24238.98,Negotiation,2025-12-30
OPP200528,CUST10435,REP1004,P1008,2025-11-26,63324.36,Qualified,2025-12-26
OPP200529,CUST10203,REP1006,P1004,2026-05-26,260489.09,Qualified,2026-06-25
OPP200530,CUST10174,REP1019,P1003,2026-05-03,50087.85,Won,2026-05-25
OPP200531,CUST10453,REP1026,P1008,2025-12-21,16506.67,Proposal,2026-01-10
OPP200532,CUST10966,REP1018,P1008,2026-04-11,4023.33,Won,2026-04-19
OPP200533,CUST10664,REP1014,P1004,2025-12-06,104104.22,Qualified,2025-12-27
OPP200534,CUST10072,REP1009,P1001,2025-11-19,6557.54,Prospecting,2025-12-29
OPP200535,CUST11103,REP1004,P1010,2026-04-01,15494.76,Negotiation,2026-05-11
OPP200536,CUST10486,REP1018,P1005,2026-05-18,20540.13,Negotiation,2026-06-05
OPP200537,CUST10469,REP1005,P1008,2026-06-10,3539.67,Negotiation,2026-07-23
OPP200538,CUST10984,REP1024,P1003,2026-02-04,20628.38,Qualified,2026-02-15
OPP200539,CUST10453,REP1013,P1004,2025-11-09,37677.37,Won,2025-11-17
OPP200540,CUST10741,REP1011,P1008,2026-02-27,10668.35,Proposal,2026-03-19
OPP200541,CUST11106,REP1001,P1002,2026-04-06,11590.0,Won,2026-04-23
OPP200542,CUST10622,REP1008,P1004,2026-06-25,27709.47,Negotiation,2026-07-05
OPP200543,CUST10737,REP1001,P1009,2025-10-31,10904.91,Proposal,2025-12-10
OPP200544,CUST10425,REP1022,P1010,2026-03-30,4420.99,Negotiation,2026-05-14
OPP200545,CUST11069,REP1015,P1005,2026-02-18,79072.08,Proposal,2026-03-16
OPP200546,CUST10091,REP1024,P1002,2026-03-11,17061.44,Proposal,2026-03-30
OPP200547,CUST10332,REP1017,P1001,2025-10-26,29912.42,Negotiation,2025-11-30
OPP200548,CUST11190,REP1029,P1007,2025-10-05,5704.4,Prospecting,2025-11-17
OPP200549,CUST10581,REP1024,P1009,2026-03-16,9978.2,Lost,2026-04-03
OPP200550,CUST10210,REP1005,P1008,2025-11-24,24508.45,Qualified,2026-01-09
OPP200551,CUST10497,REP1004,P1005,2026-03-18,38234.15,Qualified,2026-03-25
OPP200552,CUST10307,REP1027,P1001,2025-10-08,43735.28,Won,2025-11-17
OPP200553,CUST10631,REP1009,P1003,2026-05-09,23882.82,Qualified,2026-06-23
OPP200554,CUST10284,REP1023,P1001,2025-12-31,6733.65,Lost,2026-01-25
OPP200555,CUST10480,REP1019,P1006,2026-02-02,43837.16,Proposal,2026-03-18
OPP200556,CUST11090,REP1022,P1004,2026-01-03,38716.38,Qualified,2026-02-05
OPP200557,CUST10099,REP1009,P1001,2026-01-24,69163.07,Prospecting,2026-03-08
OPP200558,CUST10917,REP1010,P1008,2026-02-23,3463.87,Prospecting,2026-03-28
OPP200559,CUST10094,REP1017,P1005,2026-03-27,19611.06,Prospecting,2026-05-07
OPP200560,CUST10549,REP1001,P1012,2026-04-08,17416.02,Prospecting,2026-04-15
OPP200561,CUST10802,REP1010,P1006,2026-06-30,13643.42,Qualified,2026-08-10
OPP200562,CUST11147,REP1016,P1002,2025-11-19,54891.74,Qualified,2026-02-12
OPP200563,CUST10301,REP1007,P1009,2026-05-28,23076.32,Proposal,2026-07-23
OPP200564,CUST10064,REP1009,P1009,2026-03-15,48637.72,Qualified,2026-05-06
OPP200565,CUST10902,REP1030,P1012,2025-12-25,6358.73,Prospecting,2026-01-23
OPP200566,CUST11073,REP1009,P1009,2026-06-10,23738.1,Prospecting,2026-07-10
OPP200567,CUST10679,REP1028,P1005,2026-04-13,80111.2,Prospecting,2026-06-05
OPP200568,CUST10073,REP1028,P1009,2025-11-20,3272.62,Qualified,2025-12-12
OPP200569,CUST10601,REP1021,P1010,2025-11-18,46381.76,Prospecting,2025-12-16
OPP200570,CUST10470,REP1005,P1007,2026-03-31,106906.49,Qualified,2026-06-10
OPP200571,CUST10542,REP1007,P1010,2026-04-19,9428.76,Lost,2026-04-27
OPP200572,CUST10065,REP1029,P1012,2025-10-13,51207.81,Qualified,2025-11-13
OPP200573,CUST10381,REP1001,P1010,2026-03-22,101555.58,Prospecting,2026-05-03
OPP200574,CUST11199,REP1016,P1007,2026-02-24,24159.65,Negotiation,2026-03-17
OPP200575,CUST10055,REP1018,P1006,2026-06-24,16382.12,Proposal,2026-07-18
OPP200576,CUST11098,REP1026,P1011,2026-04-22,11493.51,Prospecting,2026-05-01
OPP200577,CUST10622,REP1027,P1011,2026-06-08,10890.3,Won,2026-07-18
OPP200578,CUST10702,REP1009,P1004,2025-10-10,11599.7,Negotiation,2025-11-02
OPP200579,CUST11121,REP1016,P1001,2026-04-29,29819.01,Lost,2026-05-19
OPP200580,CUST10262,REP1020,P1010,2025-12-31,19601.63,Lost,2026-01-21
OPP200581,CUST11182,REP1029,P1003,2026-03-02,14399.74,Negotiation,2026-04-16
OPP200582,CUST10333,REP1017,P1012,2026-05-30,65754.77,Negotiation,2026-07-23
OPP200583,CUST10419,REP1004,P1001,2026-05-28,79520.68,Proposal,2026-07-26
OPP200584,CUST10540,REP1028,P1011,2025-12-02,60814.19,Won,2025-12-31
OPP200585,CUST10722,REP1016,P1009,2025-12-06,7185.83,Proposal,2025-12-31
OPP200586,CUST10388,REP1006,P1004,2026-04-17,55617.93,Qualified,2026-06-15
OPP200587,CUST10952,REP1006,P1001,2026-05-30,23301.18,Prospecting,2026-06-14
OPP200588,CUST10026,REP1007,P1011,2026-03-18,203877.33,Negotiation,2026-05-28
OPP200589,CUST10800,REP1022,P1002,2025-10-16,24124.26,Proposal,2025-12-11
OPP200590,CUST10788,REP1029,P1002,2025-11-15,15360.89,Won,2026-01-03
OPP200591,CUST10642,REP1014,P1010,2026-04-25,32278.0,Prospecting,2026-06-18
OPP200592,CUST10737,REP1003,P1009,2026-04-22,10935.15,Won,2026-06-04
OPP200593,CUST10898,REP1027,P1002,2026-06-04,16400.93,Prospecting,2026-06-13
OPP200594,CUST11086,REP1020,P1005,2026-02-24,20227.48,Negotiation,2026-03-12
OPP200595,CUST10263,REP1018,P1008,2026-01-26,13787.09,Proposal,2026-02-07
OPP200596,CUST10573,REP1002,P1008,2025-10-31,27282.63,Qualified,2025-12-10
OPP200597,CUST10675,REP1030,P1005,2026-05-04,200682.51,Proposal,2026-06-27
OPP200598,CUST10414,REP1003,P1005,2026-06-19,25322.06,Qualified,2026-06-27
OPP200599,CUST11169,REP1019,P1001,2025-10-13,15208.8,Prospecting,2025-11-10
OPP200600,CUST10614,REP1018,P1001,2026-02-13,14887.69,Won,2026-02-23
OPP200601,CUST10712,REP1016,P1012,2026-01-06,17532.92,Qualified,2026-01-28
OPP200602,CUST10234,REP1017,P1003,2026-04-23,20641.62,Won,2026-05-14
OPP200603,CUST10499,REP1012,P1012,2026-04-28,105028.84,Negotiation,2026-07-21
OPP200604,CUST10751,REP1018,P1001,2025-11-29,126712.09,Prospecting,2026-02-08
OPP200605,CUST10515,REP1011,P1012,2026-06-19,13136.52,Won,2026-07-20
OPP200606,CUST10925,REP1015,P1006,2025-11-07,4407.16,Won,2025-12-16
OPP200607,CUST10165,REP1021,P1010,2026-05-03,9534.17,Won,2026-05-17
OPP200608,CUST10185,REP1023,P1011,2026-04-22,235911.37,Won,2026-06-06
OPP200609,CUST10407,REP1005,P1005,2025-11-14,186545.36,Negotiation,2026-01-28
OPP200610,CUST10383,REP1030,P1009,2026-04-04,14248.93,Lost,2026-05-10
OPP200611,CUST10979,REP1003,P1005,2025-12-14,26955.34,Prospecting,2025-12-21
OPP200612,CUST11042,REP1009,P1010,2025-12-15,18670.05,Prospecting,2025-12-30
OPP200613,CUST10567,REP1011,P1012,2025-10-24,72574.73,Negotiation,2025-12-06
OPP200614,CUST10607,REP1010,P1010,2026-04-24,14727.57,Qualified,2026-05-01
OPP200615,CUST10354,REP1011,P1009,2026-05-11,3523.33,Negotiation,2026-06-12
OPP200616,CUST10639,REP1010,P1005,2026-02-16,36941.54,Proposal,2026-03-04
OPP200617,CUST10848,REP1014,P1002,2026-05-02,14150.11,Qualified,2026-06-24
OPP200618,CUST10867,REP1023,P1007,2026-01-04,30055.62,Won,2026-02-14
OPP200619,CUST11163,REP1025,P1002,2026-03-05,4911.83,Prospecting,2026-04-10
OPP200620,CUST10694,REP1011,P1007,2026-05-05,11344.71,Prospecting,2026-05-31
