lead_id,customer_id,sales_rep_id,lead_source,lead_created_date,lead_score,lead_status
LEAD100754,CUST10811,REP1008,Email,2026-04-01,91.0,Qualified
LEAD100755,CUST10866,REP1007,Referral,2026-05-24,29.0,Low Priority
LEAD100756,CUST10561,REP1029,Partner,2026-03-27,31.0,Low Priority
LEAD100757,CUST10972,REP1017,Referral,2026-01-12,61.0,Nurturing
LEAD100758,CUST10388,REP1013,Partner,2026-03-20,67.0,Nurturing
LEAD100759,CUST10663,REP1003,Event,2026-03-15,23.0,Low Priority
LEAD100760,CUST10345,REP1023,Event,2026-06-03,50.0,New
LEAD100761,CUST10699,REP1015,Referral,2026-01-27,38.0,Low Priority
LEAD100762,CUST10164,REP1012,Referral,2026-01-29,44.0,New
LEAD100763,CUST10572,REP1021,Partner,2026-01-26,34.0,Low Priority
LEAD100764,CUST10660,REP1004,Email,2026-04-13,74.0,Nurturing
LEAD100765,CUST10668,REP1016,Website,2026-06-30,58.0,New
LEAD100766,CUST10536,REP1026,Email,2026-04-22,97.0,Qualified
LEAD100767,CUST10773,REP1014,Event,2026-05-28,20.0,Low Priority
LEAD100768,CUST10615,REP1001,Event,2026-06-04,82.0,Qualified
LEAD100769,CUST10340,REP1007,Partner,2026-04-19,93.0,Qualified
LEAD100770,CUST10259,REP1002,Referral,2026-04-21,59.0,New
LEAD100771,CUST10778,REP1016,Referral,2026-02-13,76.0,Nurturing
LEAD100772,CUST11127,REP1011,Email,2026-06-23,55.0,New
LEAD100773,CUST10904,REP1004,Partner,2026-05-23,68.0,Nurturing
LEAD100774,CUST10767,REP1021,Website,2026-06-07,93.0,Qualified
LEAD100775,CUST11106,REP1006,Email,2026-06-28,62.0,Nurturing
LEAD100776,CUST11080,REP1011,Website,2026-03-05,66.0,Nurturing
LEAD100777,CUST10608,REP1030,Event,2026-01-27,99.0,Qualified
LEAD100778,CUST10132,REP1002,Partner,2026-06-05,60.0,Nurturing
LEAD100779,CUST10762,REP1008,Referral,2026-03-27,34.0,Low Priority
LEAD100780,CUST10748,REP1010,Website,2026-06-23,75.0,Nurturing
LEAD100781,CUST10333,REP1016,Website,2026-05-06,76.0,Nurturing
LEAD100782,CUST11020,REP1008,Event,2026-02-16,39.0,Low Priority
LEAD100783,CUST11044,REP1030,Partner,2026-03-06,79.0,Nurturing
LEAD100784,CUST10398,REP1001,Event,2026-04-21,25.0,Low Priority
LEAD100785,CUST10573,REP1029,Event,2026-03-13,45.0,New
LEAD100786,CUST10235,REP1017,Website,2026-02-21,89.0,Qualified
LEAD100787,CUST10215,REP1002,Referral,2026-02-07,70.0,Nurturing
LEAD100788,CUST10319,REP1004,Event,2026-04-28,69.0,Nurturing
LEAD100789,CUST10439,REP1004,Partner,2026-01-07,70.0,Nurturing
LEAD100790,CUST10328,REP1009,Partner,2026-01-17,33.0,Low Priority
LEAD100791,CUST10182,REP1010,Partner,2026-01-08,97.0,Qualified
LEAD100792,CUST10537,REP1020,Email,2026-05-13,44.0,New
LEAD100793,CUST10749,REP1010,Event,2026-01-06,83.0,Qualified
LEAD100794,CUST10392,REP1022,Event,2026-03-17,100.0,Qualified
LEAD100795,CUST10641,REP1009,Email,2026-01-22,39.0,Low Priority
LEAD100796,CUST10326,REP1008,Partner,2026-04-17,71.0,Nurturing
LEAD100797,CUST10845,REP1009,Referral,2026-01-07,23.0,Low Priority
LEAD100798,CUST10779,REP1010,Website,2026-01-05,71.0,Nurturing
LEAD100799,CUST11153,REP1026,Email,2026-03-16,55.0,New
LEAD100800,CUST10064,REP1008,Website,2026-05-06,25.0,Low Priority
LEAD100801,CUST11024,REP1009,Email,2026-01-20,74.0,Nurturing
LEAD100802,CUST10409,REP1029,Partner,2026-03-31,98.0,Qualified
LEAD100803,CUST10080,REP1020,Email,2026-05-27,26.0,Low Priority
LEAD100804,CUST10828,REP1006,Event,2026-04-24,92.0,Qualified
LEAD100805,CUST10207,REP1027,Partner,2026-05-16,88.0,Qualified
LEAD100806,CUST10212,REP1006,Partner,2026-02-27,64.0,Nurturing
LEAD100807,CUST11176,REP1005,Partner,2026-06-20,93.0,Qualified
LEAD100808,CUST10266,REP1014,Referral,2026-01-27,45.0,New
LEAD100809,CUST10657,REP1021,Website,2026-04-20,78.0,Nurturing
LEAD100810,CUST10241,REP1006,Website,2026-03-20,76.0,Nurturing
LEAD100811,CUST10149,REP1023,Email,2026-01-06,67.0,Nurturing
LEAD100812,CUST10002,REP1005,Event,2026-06-20,87.0,Qualified
LEAD100813,CUST10020,REP1024,Website,2026-05-08,90.0,Qualified
LEAD100814,CUST10569,REP1003,Referral,2026-02-11,83.0,Qualified
LEAD100815,CUST10521,REP1014,Email,2026-01-10,67.0,Nurturing
LEAD100816,CUST10047,REP1020,Email,2026-05-03,99.0,Qualified
LEAD100817,CUST10420,REP1008,Email,2026-04-09,65.0,Nurturing
LEAD100818,CUST10328,REP1019,Email,2026-01-10,71.0,Nurturing
LEAD100819,CUST10686,REP1021,Website,2026-06-28,35.0,Low Priority
LEAD100820,CUST11194,REP1020,Referral,2026-05-10,46.0,New
LEAD100821,CUST10830,REP1012,Partner,2026-03-25,93.0,Qualified
LEAD100822,CUST11103,REP1024,Website,2026-02-13,60.0,Nurturing
LEAD100823,CUST10231,REP1022,Referral,2026-02-19,61.0,Nurturing
LEAD100824,CUST10259,REP1010,Referral,2026-03-23,86.0,Qualified
LEAD100825,CUST10901,REP1023,Event,2026-01-11,46.0,New
LEAD100826,CUST10373,REP1028,Referral,2026-03-08,41.0,New
LEAD100827,CUST11019,REP1025,Event,2026-02-09,20.0,Low Priority
LEAD100828,CUST10557,REP1022,Email,2026-01-21,38.0,Low Priority
LEAD100829,CUST10241,REP1023,Email,2026-01-23,61.0,Nurturing
LEAD100830,CUST11014,REP1025,Event,2026-03-04,78.0,Nurturing
LEAD100831,CUST10661,REP1009,Event,2026-03-11,46.0,New
LEAD100832,CUST10964,REP1022,Referral,2026-03-05,55.0,New
LEAD100833,CUST10543,REP1006,Partner,2026-05-05,37.0,Low Priority
LEAD100834,CUST10152,REP1011,Partner,2026-04-05,86.0,Qualified
LEAD100835,CUST10818,REP1029,Event,2026-02-04,62.0,Nurturing
LEAD100836,CUST10150,REP1009,Website,2026-06-25,31.0,Low Priority
LEAD100837,CUST10796,REP1026,Partner,2026-05-13,69.0,Nurturing
LEAD100838,CUST10501,REP1013,Referral,2026-03-27,47.0,New
LEAD100839,CUST10950,REP1007,Referral,2026-01-09,90.0,Qualified
LEAD100840,CUST11045,REP1003,Email,2026-06-15,41.0,New
LEAD100841,CUST10489,REP1017,Referral,2026-05-15,90.0,Qualified
LEAD100842,CUST11059,REP1014,Email,2026-03-25,76.0,Nurturing
LEAD100843,CUST10134,REP1016,Event,2026-01-30,30.0,Low Priority
LEAD100844,CUST10129,REP1002,Email,2026-01-20,81.0,Qualified
LEAD100845,CUST11193,REP1009,Website,2026-02-22,78.0,Nurturing
LEAD100846,CUST10690,REP1001,Website,2026-02-11,56.0,New
LEAD100847,CUST10541,REP1010,Partner,2026-02-07,33.0,Low Priority
LEAD100848,CUST10187,REP1028,Partner,2026-03-15,58.0,New
LEAD100849,CUST10347,REP1005,Email,2026-01-09,69.0,Nurturing
LEAD100850,CUST10824,REP1021,Partner,2026-02-28,30.0,Low Priority
LEAD100851,CUST10987,REP1001,Website,2026-06-07,47.0,New
LEAD100852,CUST11100,REP1017,Event,2026-06-06,76.0,Nurturing
LEAD100853,CUST10490,REP1028,Event,2026-01-02,64.0,Nurturing
LEAD100854,CUST10546,REP1011,Email,2026-05-03,100.0,Qualified
LEAD100855,CUST10196,REP1006,Email,2026-06-29,37.0,Low Priority
LEAD100856,CUST10100,REP1018,Event,2026-04-15,83.0,Qualified
LEAD100857,CUST10526,REP1009,Partner,2026-03-12,54.0,New
LEAD100858,CUST10696,REP1027,Website,2026-03-30,38.0,Low Priority
LEAD100859,CUST10126,REP1026,Email,2026-02-08,97.0,Qualified
LEAD100860,CUST10491,REP1020,Partner,2026-03-13,70.0,Nurturing
LEAD100861,CUST10770,REP1020,Email,2026-06-19,63.0,Nurturing
LEAD100862,CUST10974,REP1019,Email,2026-04-21,43.0,New
LEAD100863,CUST11127,REP1023,Partner,2026-03-19,91.0,Qualified
LEAD100864,CUST10409,REP1014,Referral,2026-01-23,22.0,Low Priority
LEAD100865,CUST10471,REP1030,Partner,2026-06-14,29.0,Low Priority
LEAD100866,CUST11050,REP1011,Email,2026-01-30,34.0,Low Priority
LEAD100867,CUST10832,REP1001,Email,2026-05-11,72.0,Nurturing
LEAD100868,CUST10329,REP1021,Partner,2026-02-24,28.0,Low Priority
LEAD100869,CUST10823,REP1020,Partner,2026-02-20,84.0,Qualified
LEAD100870,CUST10190,REP1030,Event,2026-01-31,35.0,Low Priority
LEAD100871,CUST10539,REP1012,Referral,2026-03-09,74.0,Nurturing
LEAD100872,CUST10368,REP1013,Website,2026-05-03,84.0,Qualified
LEAD100873,CUST11192,REP1017,Email,2026-03-17,91.0,Qualified
LEAD100874,CUST10042,REP1012,Event,2026-01-05,43.0,New
LEAD100875,CUST11029,REP1024,Email,2026-02-17,26.0,Low Priority
LEAD100876,CUST10338,REP1013,Partner,2026-01-29,81.0,Qualified
LEAD100877,CUST10044,REP1024,Referral,2026-03-14,56.0,New
LEAD100878,CUST10793,REP1013,Partner,2026-06-13,96.0,Qualified
LEAD100879,CUST10814,REP1007,Website,2026-06-24,35.0,Low Priority
LEAD100880,CUST10171,REP1030,Partner,2026-06-30,66.0,Nurturing
LEAD100881,CUST10046,REP1016,Referral,2026-01-21,29.0,Low Priority
LEAD100882,CUST10134,REP1022,Referral,2026-03-30,59.0,New
LEAD100883,CUST10491,REP1018,Partner,2026-01-09,20.0,Low Priority
LEAD100884,CUST10159,REP1011,Event,2026-03-31,80.0,Qualified
LEAD100885,CUST10844,REP1030,Referral,2026-04-15,68.0,Nurturing
LEAD100886,CUST10094,REP1012,Event,2026-05-20,27.0,Low Priority
LEAD100887,CUST10947,REP1030,Partner,2026-03-02,60.0,Nurturing
LEAD100888,CUST11050,REP1013,Event,2026-01-07,54.0,New
LEAD100889,CUST10861,REP1001,Referral,2026-03-24,74.0,Nurturing
LEAD100890,CUST11133,REP1002,Event,2026-03-19,60.0,Nurturing
LEAD100891,CUST11128,REP1030,Email,2026-04-23,57.0,New
LEAD100892,CUST10056,REP1016,Email,2026-01-19,87.0,Qualified
LEAD100893,CUST10411,REP1012,Partner,2026-04-21,62.0,Nurturing
LEAD100894,CUST10913,REP1025,Partner,2026-03-14,85.0,Qualified
LEAD100895,CUST10408,REP1019,Partner,2026-05-14,91.0,Qualified
LEAD100896,CUST10885,REP1020,Event,2026-06-28,88.0,Qualified
LEAD100897,CUST10930,REP1021,Email,2026-02-11,97.0,Qualified
LEAD100898,CUST11197,REP1006,Website,2026-05-17,76.0,Nurturing
LEAD100899,CUST10396,REP1003,Email,2026-01-24,65.0,Nurturing
LEAD100900,CUST10418,REP1022,Event,2026-06-28,62.0,Nurturing
LEAD100901,CUST10030,REP1001,Email,2026-03-29,36.0,Low Priority
LEAD100902,CUST10343,REP1022,Partner,2026-05-16,87.0,Qualified
LEAD100903,CUST10337,REP1004,Referral,2026-05-21,76.0,Nurturing
LEAD100904,CUST10544,REP1008,Email,2026-04-21,90.0,Qualified
LEAD100905,CUST10506,REP1022,Email,2026-03-11,76.0,Nurturing
LEAD100906,CUST11028,REP1019,Referral,2026-05-17,58.0,New
LEAD100907,CUST10929,REP1024,Partner,2026-03-28,43.0,New
LEAD100908,CUST10875,REP1019,Referral,2026-04-30,99.0,Qualified
LEAD100909,CUST10007,REP1002,Website,2026-04-21,79.0,Nurturing
LEAD100910,CUST10566,REP1026,Website,2026-03-25,90.0,Qualified
LEAD100911,CUST10876,REP1007,Website,2026-01-22,67.0,Nurturing
LEAD100912,CUST10294,REP1005,Partner,2026-02-22,61.0,Nurturing
LEAD100913,CUST10510,REP1027,Partner,2026-06-19,22.0,Low Priority
LEAD100914,CUST10873,REP1006,Partner,2026-04-05,25.0,Low Priority
LEAD100915,CUST10954,REP1017,Event,2026-04-26,77.0,Nurturing
LEAD100916,CUST11026,REP1015,Referral,2026-02-16,38.0,Low Priority
LEAD100917,CUST10516,REP1024,Referral,2026-05-08,26.0,Low Priority
LEAD100918,CUST10480,REP1002,Referral,2026-03-30,82.0,Qualified
LEAD100919,CUST10460,REP1004,Referral,2026-02-09,70.0,Nurturing
LEAD100920,CUST10803,REP1013,Partner,2026-01-27,29.0,Low Priority
LEAD100921,CUST10504,REP1015,Referral,2026-03-13,60.0,Nurturing
LEAD100922,CUST10481,REP1024,Referral,2026-04-13,58.0,New
LEAD100923,CUST10202,REP1019,Email,2026-02-20,20.0,Low Priority
LEAD100924,CUST10575,REP1005,Event,2026-02-14,68.0,Nurturing
LEAD100925,CUST10285,REP1030,Referral,2026-02-18,52.0,New
LEAD100926,CUST10630,REP1014,Website,2026-02-23,91.0,Qualified
LEAD100927,CUST11067,REP1029,Referral,2026-05-14,29.0,Low Priority
LEAD100928,CUST10931,REP1030,Partner,2026-04-01,88.0,Qualified
LEAD100929,CUST10574,REP1002,Event,2026-03-26,20.0,Low Priority
LEAD100930,CUST11174,REP1016,Website,2026-01-30,81.0,Qualified
LEAD100931,CUST11177,REP1013,Website,2026-04-09,83.0,Qualified
LEAD100932,CUST10534,REP1015,Partner,2026-06-24,53.0,New
LEAD100933,CUST10917,REP1010,Event,2026-05-15,42.0,New
LEAD100934,CUST10411,REP1017,Partner,2026-03-22,31.0,Low Priority
LEAD100935,CUST11055,REP1015,Event,2026-02-25,47.0,New
LEAD100936,CUST10449,REP1006,Email,2026-03-05,74.0,Nurturing
LEAD100937,CUST10310,REP1009,Website,2026-01-05,78.0,Nurturing
LEAD100938,CUST10161,REP1005,Partner,2026-01-06,34.0,Low Priority
LEAD100939,CUST11012,REP1026,Email,2026-05-21,20.0,Low Priority
LEAD100940,CUST10357,REP1021,Partner,2026-06-02,65.0,Nurturing
LEAD100941,CUST10976,REP1012,Website,2026-06-25,67.0,Nurturing
LEAD100942,CUST10104,REP1012,Website,2026-04-24,99.0,Qualified
LEAD100943,CUST10602,REP1003,Email,2026-06-18,81.0,Qualified
LEAD100944,CUST10514,REP1009,Partner,2026-03-17,64.0,Nurturing
LEAD100945,CUST10527,REP1028,Partner,2026-02-15,67.0,Nurturing
LEAD100946,CUST10201,REP1001,Referral,2026-02-14,72.0,Nurturing
LEAD100947,CUST10089,REP1005,Referral,2026-02-12,56.0,New
LEAD100948,CUST10416,REP1026,Email,2026-05-15,74.0,Nurturing
LEAD100949,CUST10565,REP1016,Website,2026-01-02,35.0,Low Priority
LEAD100950,CUST10953,REP1001,Partner,2026-06-21,87.0,Qualified
LEAD100951,CUST10555,REP1015,Referral,2026-05-21,89.0,Qualified
LEAD100952,CUST10296,REP1023,Email,2026-03-10,55.0,New
LEAD100953,CUST10315,REP1011,Email,2026-05-08,56.0,New
LEAD100954,CUST10735,REP1012,Partner,2026-01-25,60.0,Nurturing
LEAD100955,CUST10523,REP1019,Referral,2026-03-20,86.0,Qualified
LEAD100956,CUST11082,REP1018,Referral,2026-01-20,34.0,Low Priority
LEAD100957,CUST10528,REP1028,Referral,2026-01-21,47.0,New
LEAD100958,CUST10681,REP1008,Referral,2026-01-02,69.0,Nurturing
LEAD100959,CUST10077,REP1009,Email,2026-05-25,76.0,Nurturing
LEAD100960,CUST10233,REP1005,Website,2026-05-15,43.0,New
LEAD100961,CUST11021,REP1020,Website,2026-06-11,29.0,Low Priority
LEAD100962,CUST10414,REP1017,Partner,2026-06-27,61.0,Nurturing
LEAD100963,CUST10506,REP1011,Referral,2026-06-24,71.0,Nurturing
LEAD100964,CUST10709,REP1021,Event,2026-06-29,82.0,Qualified
LEAD100965,CUST10070,REP1012,Email,2026-01-03,20.0,Low Priority
LEAD100966,CUST10608,REP1006,Email,2026-05-22,21.0,Low Priority
LEAD100967,CUST10416,REP1017,Partner,2026-05-11,51.0,New
LEAD100968,CUST10179,REP1014,Partner,2026-01-30,65.0,Nurturing
LEAD100969,CUST10503,REP1013,Partner,2026-01-25,20.0,Low Priority
LEAD100970,CUST10537,REP1014,Website,2026-06-26,34.0,Low Priority
LEAD100971,CUST10224,REP1028,Partner,2026-06-09,53.0,New
LEAD100972,CUST10652,REP1007,Event,2026-03-01,42.0,New
LEAD100973,CUST10896,REP1009,Referral,2026-01-14,77.0,Nurturing
LEAD100974,CUST10321,REP1017,Website,2026-03-02,22.0,Low Priority
LEAD100975,CUST11160,REP1002,Partner,2026-01-01,91.0,Qualified
LEAD100976,CUST10735,REP1005,Referral,2026-05-05,33.0,Low Priority
LEAD100977,CUST10928,REP1017,Email,2026-03-10,55.0,New
LEAD100978,CUST10085,REP1016,Event,2026-01-09,99.0,Qualified
LEAD100979,CUST10921,REP1020,Event,2026-06-27,73.0,Nurturing
LEAD100980,CUST10404,REP1004,Referral,2026-05-30,100.0,Qualified
LEAD100981,CUST10853,REP1026,Event,2026-06-13,21.0,Low Priority
LEAD100982,CUST10966,REP1015,Website,2026-06-30,78.0,Nurturing
LEAD100983,CUST10301,REP1005,Referral,2026-01-03,26.0,Low Priority
LEAD100984,CUST10312,REP1010,Referral,2026-05-21,69.0,Nurturing
LEAD100985,CUST10072,REP1007,Event,2026-05-23,46.0,New
LEAD100986,CUST10727,REP1014,Email,2026-05-22,82.0,Qualified
LEAD100987,CUST10929,REP1015,Referral,2026-02-17,30.0,Low Priority
LEAD100988,CUST10493,REP1014,Website,2026-03-12,92.0,Qualified
LEAD100989,CUST10194,REP1014,Email,2026-06-18,58.0,New
LEAD100990,CUST10380,REP1028,Email,2026-01-12,62.0,Nurturing
LEAD100991,CUST10484,REP1029,Event,2026-04-27,66.0,Nurturing
LEAD100992,CUST11100,REP1015,Partner,2026-05-24,22.0,Low Priority
LEAD100993,CUST10149,REP1029,Website,2026-05-25,45.0,New
LEAD100994,CUST10412,REP1025,Referral,2026-04-19,77.0,Nurturing
LEAD100995,CUST10766,REP1025,Email,2026-05-19,97.0,Qualified
LEAD100996,CUST10285,REP1007,Referral,2026-06-14,99.0,Qualified
LEAD100997,CUST11062,REP1014,Website,2026-05-19,63.0,Nurturing
LEAD100998,CUST11092,REP1011,Event,2026-01-21,40.0,New
LEAD100999,CUST10457,REP1003,Partner,2026-02-14,58.0,New
LEAD101000,CUST10896,REP1003,Referral,2026-02-25,57.0,New
LEAD101001,CUST10908,REP1019,Partner,2026-03-04,52.0,New
LEAD101002,CUST10819,REP1013,Email,2026-03-07,49.0,New
LEAD101003,CUST10224,REP1025,Website,2026-02-09,90.0,Qualified
LEAD101004,CUST10060,REP1021,Partner,2026-05-04,51.0,New
LEAD101005,CUST10417,REP1003,Referral,2026-01-20,22.0,Low Priority
LEAD101006,CUST10158,REP1026,Website,2026-05-23,78.0,Nurturing
LEAD101007,CUST10351,REP1015,Website,2026-04-30,73.0,Nurturing
LEAD101008,CUST10767,REP1017,Partner,2026-06-23,50.0,New
LEAD101009,CUST10707,REP1029,Partner,2026-01-02,71.0,Nurturing
LEAD101010,CUST10252,REP1020,Partner,2026-02-23,96.0,Qualified
LEAD101011,CUST10022,REP1001,Email,2026-06-12,94.0,Qualified
LEAD101012,CUST10271,REP1006,Partner,2026-03-31,83.0,Qualified
LEAD101013,CUST10546,REP1013,Partner,2026-04-12,67.0,Nurturing
LEAD101014,CUST10935,REP1002,Event,2026-01-06,22.0,Low Priority
LEAD101015,CUST10439,REP1006,Email,2026-05-18,61.0,Nurturing
LEAD101016,CUST10344,REP1024,Event,2026-02-15,86.0,Qualified
LEAD101017,CUST10662,REP1005,Referral,2026-06-24,88.0,Qualified
LEAD101018,CUST10086,REP1006,Email,2026-03-09,82.0,Qualified
LEAD101019,CUST10271,REP1016,Email,2026-02-04,99.0,Qualified
LEAD101020,CUST10044,REP1003,Partner,2026-04-18,61.0,Nurturing
LEAD101021,CUST10631,REP1008,Website,2026-03-28,28.0,Low Priority
LEAD101022,CUST10532,REP1029,Partner,2026-03-27,60.0,Nurturing
LEAD101023,CUST10700,REP1019,Event,2026-06-21,45.0,New
LEAD101024,CUST10741,REP1029,Email,2026-03-07,87.0,Qualified
LEAD101025,CUST10475,REP1011,Website,2026-03-13,82.0,Qualified
LEAD101026,CUST11043,REP1019,Referral,2026-04-23,54.0,New
LEAD101027,CUST11102,REP1008,Partner,2026-01-31,51.0,New
LEAD101028,CUST10133,REP1012,Event,2026-05-30,32.0,Low Priority
LEAD101029,CUST11105,REP1006,Partner,2026-02-11,23.0,Low Priority
LEAD101030,CUST10237,REP1025,Event,2026-02-13,45.0,New
LEAD101031,CUST10299,REP1006,Email,2026-01-02,39.0,Low Priority
LEAD101032,CUST10636,REP1007,Referral,2026-03-04,41.0,New
LEAD101033,CUST10036,REP1014,Website,2026-04-16,100.0,Qualified
LEAD101034,CUST10437,REP1013,Event,2026-05-08,75.0,Nurturing
LEAD101035,CUST10234,REP1010,Partner,2026-06-12,64.0,Nurturing
LEAD101036,CUST10580,REP1011,Event,2026-05-21,34.0,Low Priority
LEAD101037,CUST10978,REP1009,Event,2026-02-28,88.0,Qualified
LEAD101038,CUST11109,REP1028,Partner,2026-05-30,72.0,Nurturing
LEAD101039,CUST10255,REP1018,Website,2026-02-05,61.0,Nurturing
LEAD101040,CUST10654,REP1028,Event,2026-02-07,57.0,New
LEAD101041,CUST10570,REP1030,Partner,2026-03-06,64.0,Nurturing
LEAD101042,CUST10499,REP1020,Website,2026-04-08,88.0,Qualified
LEAD101043,CUST10760,REP1025,Partner,2026-02-06,78.0,Nurturing
LEAD101044,CUST11188,REP1004,Website,2026-06-12,59.0,New
LEAD101045,CUST10487,REP1029,Referral,2026-02-18,74.0,Nurturing
LEAD101046,CUST10079,REP1015,Referral,2026-03-12,95.0,Qualified
LEAD101047,CUST11100,REP1022,Partner,2026-04-20,46.0,New
LEAD101048,CUST11119,REP1008,Partner,2026-03-19,92.0,Qualified
LEAD101049,CUST10387,REP1003,Event,2026-03-15,69.0,Nurturing
LEAD101050,CUST10602,REP1027,Referral,2026-06-28,35.0,Low Priority
LEAD101051,CUST11036,REP1014,Email,2026-03-20,98.0,Qualified
LEAD101052,CUST10605,REP1005,Event,2026-01-21,75.0,Nurturing
LEAD101053,CUST10578,REP1020,Email,2026-05-13,51.0,New
LEAD101054,CUST11107,REP1002,Referral,2026-05-08,37.0,Low Priority
LEAD101055,CUST10995,REP1014,Email,2026-02-09,94.0,Qualified
LEAD101056,CUST10609,REP1022,Referral,2026-06-03,86.0,Qualified
LEAD101057,CUST10194,REP1022,Partner,2026-03-12,23.0,Low Priority
LEAD101058,CUST10527,REP1014,Email,2026-01-28,71.0,Nurturing
LEAD101059,CUST10812,REP1012,Referral,2026-02-01,29.0,Low Priority
LEAD101060,CUST10327,REP1026,Website,2026-05-10,43.0,New
LEAD101061,CUST10645,REP1006,Event,2026-02-09,66.0,Nurturing
LEAD101062,CUST10791,REP1003,Email,2026-03-27,40.0,New
LEAD101063,CUST10103,REP1005,Website,2026-05-13,61.0,Nurturing
LEAD101064,CUST10684,REP1025,Referral,2026-06-04,54.0,New
LEAD101065,CUST10886,REP1015,Referral,2026-03-30,67.0,Nurturing
LEAD101066,CUST10258,REP1002,Event,2026-06-14,84.0,Qualified
LEAD101067,CUST10659,REP1006,Event,2026-02-24,32.0,Low Priority
LEAD101068,CUST10852,REP1001,Email,2026-06-07,84.0,Qualified
LEAD101069,CUST10054,REP1025,Partner,2026-02-15,38.0,Low Priority
LEAD101070,CUST10773,REP1014,Website,2026-01-12,22.0,Low Priority
LEAD101071,CUST10312,REP1003,Referral,2026-05-12,56.0,New
LEAD101072,CUST10477,REP1007,Website,2026-05-17,44.0,New
LEAD101073,CUST10778,REP1019,Email,2026-06-17,34.0,Low Priority
LEAD101074,CUST10006,REP1018,Website,2026-06-16,54.0,New
LEAD101075,CUST10021,REP1025,Email,2026-01-19,90.0,Qualified
LEAD101076,CUST10536,REP1001,Event,2026-04-23,67.0,Nurturing
LEAD101077,CUST11140,REP1003,Referral,2026-05-08,78.0,Nurturing
LEAD101078,CUST10008,REP1002,Email,2026-04-19,32.0,Low Priority
LEAD101079,CUST10947,REP1012,Event,2026-01-04,26.0,Low Priority
LEAD101080,CUST10090,REP1022,Partner,2026-01-09,47.0,New
LEAD101081,CUST10587,REP1020,Partner,2026-05-02,82.0,Qualified
LEAD101082,CUST10517,REP1007,Referral,2026-06-04,91.0,Qualified
LEAD101083,CUST10562,REP1020,Partner,2026-02-02,28.0,Low Priority
LEAD101084,CUST10099,REP1020,Event,2026-01-09,58.0,New
LEAD101085,CUST10905,REP1006,Email,2026-03-15,52.0,New
LEAD101086,CUST10331,REP1023,Referral,2026-02-26,80.0,Qualified
LEAD101087,CUST10926,REP1013,Partner,2026-06-27,36.0,Low Priority
LEAD101088,CUST10787,REP1002,Email,2026-06-17,59.0,New
LEAD101089,CUST10662,REP1012,Website,2026-04-12,88.0,Qualified
LEAD101090,CUST10371,REP1024,Email,2026-06-21,57.0,New
LEAD101091,CUST10783,REP1021,Referral,2026-02-11,83.0,Qualified
LEAD101092,CUST11198,REP1009,Referral,2026-06-29,70.0,Nurturing
LEAD101093,CUST11108,REP1023,Partner,2026-03-22,68.0,Nurturing
LEAD101094,CUST11100,REP1012,Partner,2026-03-28,41.0,New
LEAD101095,CUST10264,REP1014,Event,2026-01-10,100.0,Qualified
LEAD101096,CUST10703,REP1003,Referral,2026-02-02,40.0,New
LEAD101097,CUST10478,REP1030,Referral,2026-02-05,95.0,Qualified
LEAD101098,CUST11161,REP1026,Referral,2026-03-30,100.0,Qualified
LEAD101099,CUST11141,REP1006,Event,2026-02-04,61.0,Nurturing
LEAD101100,CUST11042,REP1017,Event,2026-01-19,90.0,Qualified
LEAD101101,CUST10196,REP1024,Partner,2026-04-20,77.0,Nurturing
LEAD101102,CUST10383,REP1016,Email,2026-06-07,79.0,Nurturing
LEAD101103,CUST10854,REP1007,Event,2026-01-13,25.0,Low Priority
LEAD101104,CUST10900,REP1030,Event,2026-04-12,31.0,Low Priority
LEAD101105,CUST10421,REP1009,Email,2026-06-23,25.0,Low Priority
LEAD101106,CUST10165,REP1011,Partner,2026-03-15,22.0,Low Priority
LEAD101107,CUST10165,REP1012,Event,2026-02-03,87.0,Qualified
LEAD101108,CUST10822,REP1027,Referral,2026-01-15,34.0,Low Priority
LEAD101109,CUST10546,REP1016,Referral,2026-06-19,20.0,Low Priority
LEAD101110,CUST10590,REP1022,Email,2026-03-15,95.0,Qualified
LEAD101111,CUST10979,REP1028,Website,2026-01-20,42.0,New
LEAD101112,CUST10021,REP1028,Partner,2026-06-06,86.0,Qualified
LEAD101113,CUST10906,REP1026,Event,2026-05-26,97.0,Qualified
LEAD101114,CUST10330,REP1028,Website,2026-05-08,62.0,Nurturing
LEAD101115,CUST11118,REP1029,Event,2026-01-16,95.0,Qualified
LEAD101116,CUST11147,REP1030,Partner,2026-01-15,98.0,Qualified
LEAD101117,CUST10603,REP1020,Event,2026-02-09,31.0,Low Priority
LEAD101118,CUST10379,REP1004,Email,2026-01-29,31.0,Low Priority
LEAD101119,CUST10280,REP1004,Website,2026-04-07,49.0,New
LEAD101120,CUST10218,REP1024,Email,2026-03-13,65.0,Nurturing
LEAD101121,CUST11200,REP1010,Website,2026-05-19,83.0,Qualified
LEAD101122,CUST10226,REP1025,Referral,2026-01-19,34.0,Low Priority
LEAD101123,CUST10536,REP1029,Event,2026-05-12,35.0,Low Priority
LEAD101124,CUST10576,REP1020,Event,2026-06-19,44.0,New
LEAD101125,CUST10816,REP1023,Website,2026-01-24,41.0,New
LEAD101126,CUST11012,REP1009,Referral,2026-04-29,96.0,Qualified
