customer_id,region,segment,industry,acquisition_channel,signup_date
CUST10487,South,Mid-Market,Healthcare,Email,2025-02-08
CUST10488,North,Mid-Market,Manufacturing,Referral,2025-11-29
CUST10489,East,Mid-Market,Healthcare,Website,2025-01-24
CUST10490,East,SMB,Healthcare,Website,2026-06-08
CUST10491,East,Mid-Market,Manufacturing,Event,2026-05-01
CUST10492,East,Enterprise,Manufacturing,Partner,2025-10-05
CUST10493,East,SMB,Healthcare,Referral,2025-07-24
CUST10494,South,Mid-Market,Retail,Referral,2026-02-04
CUST10495,West,Mid-Market,Manufacturing,Referral,2025-12-15
CUST10496,East,Mid-Market,Retail,Event,2026-01-21
CUST10497,South,SMB,Technology,Email,2025-10-09
CUST10498,East,Mid-Market,Retail,Event,2025-05-10
CUST10499,South,Enterprise,Technology,Referral,2025-02-09
CUST10500,South,Mid-Market,Manufacturing,Partner,2025-06-04
CUST10501,East,Enterprise,Technology,Website,2025-10-16
CUST10502,West,Enterprise,Manufacturing,Event,2025-08-20
CUST10503,West,SMB,Technology,Partner,2025-10-04
CUST10504,South,Mid-Market,Finance,Partner,2025-06-01
CUST10505,South,SMB,Healthcare,Partner,2026-05-28
CUST10506,West,Enterprise,Manufacturing,Referral,2025-07-20
CUST10507,South,SMB,Healthcare,Event,2026-04-08
CUST10508,West,SMB,Retail,Partner,2025-08-02
CUST10509,South,Enterprise,Technology,Email,2025-08-31
CUST10510,North,SMB,Finance,Website,2025-11-26
CUST10511,North,Mid-Market,Manufacturing,Referral,2025-05-24
CUST10512,West,SMB,Manufacturing,Event,2025-05-01
CUST10513,North,Enterprise,Healthcare,Website,2025-07-27
CUST10514,South,Enterprise,Healthcare,Website,2026-03-16
CUST10515,South,SMB,Finance,Event,2025-03-20
CUST10516,North,Mid-Market,Finance,Referral,2025-08-27
CUST10517,South,SMB,Finance,Referral,2026-01-02
CUST10518,East,Mid-Market,Technology,Partner,2026-01-21
CUST10519,North,Mid-Market,Retail,Website,2025-08-26
CUST10520,West,Enterprise,Healthcare,Website,2025-02-14
CUST10521,West,SMB,Healthcare,Website,2025-01-09
CUST10522,South,SMB,Manufacturing,Website,2025-09-14
CUST10523,North,Mid-Market,Retail,Website,2026-03-19
CUST10524,East,Mid-Market,Healthcare,Email,2025-01-16
CUST10525,North,SMB,Manufacturing,Referral,2026-04-30
CUST10526,South,SMB,Healthcare,Website,2026-01-05
CUST10527,West,SMB,Finance,Website,2025-01-05
CUST10528,West,Enterprise,Healthcare,Partner,2025-07-07
CUST10529,North,SMB,Technology,Event,2025-05-01
CUST10530,South,SMB,Finance,Referral,2026-06-03
CUST10531,East,Enterprise,Finance,Website,2025-10-30
CUST10532,East,SMB,Manufacturing,Referral,2025-06-26
CUST10533,South,Mid-Market,Healthcare,Partner,2025-06-01
CUST10534,East,SMB,Manufacturing,Website,2025-11-04
CUST10535,North,Enterprise,Retail,Event,2025-01-03
CUST10536,North,Mid-Market,Technology,Email,2025-05-21
CUST10537,South,Enterprise,Retail,Referral,2025-04-01
CUST10538,North,SMB,Finance,Event,2025-12-05
CUST10539,North,Mid-Market,Healthcare,Referral,2026-01-01
CUST10540,West,Mid-Market,Finance,Website,2025-09-13
CUST10541,West,SMB,Healthcare,Event,2025-03-18
CUST10542,East,SMB,Retail,Event,2025-07-22
CUST10543,West,SMB,Finance,Referral,2026-04-06
CUST10544,West,Enterprise,Finance,Partner,2025-04-22
CUST10545,North,Mid-Market,Healthcare,Website,2025-03-31
CUST10546,South,Mid-Market,Healthcare,Email,2025-03-02
CUST10547,South,Mid-Market,Finance,Email,2026-03-22
CUST10548,North,Mid-Market,Finance,Email,2025-03-07
CUST10549,West,SMB,Healthcare,Partner,2025-11-14
CUST10550,South,SMB,Finance,Email,2026-06-30
CUST10551,South,Mid-Market,Healthcare,Partner,2025-12-17
CUST10552,North,SMB,Finance,Event,2025-08-14
CUST10553,North,Enterprise,Technology,Website,2025-04-23
CUST10554,West,Mid-Market,Finance,Partner,2025-01-02
CUST10555,North,SMB,Retail,Partner,2025-03-26
CUST10556,North,Mid-Market,Manufacturing,Partner,2026-06-05
CUST10557,South,SMB,Retail,Website,2025-03-20
CUST10558,South,Enterprise,Retail,Referral,2025-01-11
CUST10559,East,Enterprise,Unknown,Event,2026-03-22
CUST10560,South,Enterprise,Healthcare,Website,2025-08-17
CUST10561,North,SMB,Retail,Email,2025-07-14
CUST10562,North,SMB,Manufacturing,Email,2026-01-27
CUST10563,West,SMB,Finance,Partner,2025-10-13
CUST10564,East,SMB,Manufacturing,Website,2026-05-15
CUST10565,East,SMB,Healthcare,Website,2025-09-13
CUST10566,East,SMB,Technology,Referral,2026-01-25
CUST10567,West,Enterprise,Technology,Website,2026-04-25
CUST10568,North,SMB,Finance,Website,2025-09-11
CUST10569,South,SMB,Retail,Website,2025-06-05
CUST10570,East,Enterprise,Healthcare,Website,2026-06-17
CUST10571,South,Mid-Market,Retail,Event,2025-05-04
CUST10572,West,Mid-Market,Retail,Email,2025-01-22
CUST10573,South,Mid-Market,Healthcare,Website,2025-11-12
CUST10574,West,Enterprise,Healthcare,Email,2026-06-23
CUST10575,West,Mid-Market,Retail,Website,2025-02-17
CUST10576,South,Mid-Market,Retail,Partner,2026-04-09
CUST10577,West,Mid-Market,Technology,Website,2026-03-30
CUST10578,East,SMB,Healthcare,Website,2026-05-23
CUST10579,West,SMB,Finance,Website,2025-08-19
CUST10580,South,SMB,Finance,Partner,2025-05-20
CUST10581,South,SMB,Technology,Partner,2025-10-07
CUST10582,East,Mid-Market,Manufacturing,Referral,2025-03-19
CUST10583,North,SMB,Healthcare,Email,2026-04-06
CUST10584,South,SMB,Healthcare,Email,2025-12-29
CUST10585,West,SMB,Technology,Email,2025-09-21
CUST10586,East,Enterprise,Manufacturing,Partner,2025-10-09
CUST10587,North,SMB,Healthcare,Partner,2026-01-24
CUST10588,South,Mid-Market,Manufacturing,Partner,2025-10-13
CUST10589,North,Enterprise,Finance,Referral,2026-04-04
CUST10590,North,SMB,Manufacturing,Partner,2026-05-20
CUST10591,West,Mid-Market,Technology,Website,2026-06-03
CUST10592,South,SMB,Technology,Event,2025-12-05
CUST10593,South,SMB,Manufacturing,Referral,2026-02-10
CUST10594,East,Mid-Market,Manufacturing,Email,2025-06-19
CUST10595,North,Enterprise,Finance,Event,2025-01-21
CUST10596,South,SMB,Unknown,Partner,2025-08-07
CUST10597,East,Mid-Market,Manufacturing,Event,2026-04-21
CUST10598,East,SMB,Healthcare,Partner,2025-03-14
CUST10599,West,Mid-Market,Manufacturing,Website,2025-10-25
CUST10600,East,Mid-Market,Manufacturing,Website,2025-04-16
CUST10601,South,Mid-Market,Manufacturing,Website,2025-08-23
CUST10602,West,Mid-Market,Retail,Event,2025-03-20
CUST10603,West,SMB,Retail,Partner,2026-02-06
CUST10604,East,Mid-Market,Finance,Referral,2026-03-19
CUST10605,West,Mid-Market,Technology,Partner,2026-02-19
CUST10606,West,Mid-Market,Healthcare,Referral,2026-01-20
CUST10607,West,SMB,Retail,Event,2025-05-09
CUST10608,North,SMB,Manufacturing,Event,2025-10-17
CUST10609,East,SMB,Finance,Website,2025-02-27
CUST10610,South,SMB,Retail,Email,2025-07-24
CUST10611,East,SMB,Technology,Referral,2025-10-04
CUST10612,East,SMB,Finance,Website,2025-12-31
CUST10613,West,Mid-Market,Finance,Event,2025-02-22
CUST10614,West,SMB,Manufacturing,Website,2026-03-20
CUST10615,South,Enterprise,Healthcare,Referral,2025-09-08
CUST10616,East,Mid-Market,Healthcare,Website,2026-04-27
CUST10617,East,Mid-Market,Healthcare,Partner,2025-10-16
CUST10618,South,SMB,Technology,Partner,2025-10-26
CUST10619,North,SMB,Finance,Referral,2026-01-14
CUST10620,North,Mid-Market,Retail,Website,2026-03-24
CUST10621,West,Enterprise,Manufacturing,Website,2025-03-28
CUST10622,South,SMB,Manufacturing,Event,2025-10-07
CUST10623,West,Mid-Market,Technology,Event,2025-01-17
CUST10624,South,Mid-Market,Healthcare,Event,2025-09-17
CUST10625,West,Mid-Market,Healthcare,Partner,2026-03-21
CUST10626,South,SMB,Healthcare,Partner,2026-04-18
CUST10627,West,Mid-Market,Manufacturing,Email,2025-06-04
CUST10628,North,SMB,Technology,Email,2025-07-30
CUST10629,East,Enterprise,Technology,Partner,2025-10-29
CUST10630,West,SMB,Manufacturing,Referral,2025-08-05
CUST10631,West,SMB,Manufacturing,Partner,2025-04-08
CUST10632,West,Enterprise,Healthcare,Website,2025-06-16
CUST10633,North,SMB,Healthcare,Website,2025-08-09
CUST10634,South,SMB,Finance,Email,2025-10-11
CUST10635,North,SMB,Finance,Event,2026-05-18
CUST10636,North,SMB,Manufacturing,Website,2025-10-25
CUST10637,East,SMB,Finance,Website,2025-07-31
CUST10638,East,SMB,Technology,Website,2025-12-27
CUST10639,West,Mid-Market,Finance,Email,2026-02-27
CUST10640,West,Mid-Market,Finance,Referral,2025-08-24
CUST10641,East,SMB,Finance,Referral,2025-09-25
CUST10642,West,Mid-Market,Finance,Website,2025-04-29
CUST10643,North,SMB,Manufacturing,Event,2026-04-18
CUST10644,North,Enterprise,Manufacturing,Partner,2026-04-19
CUST10645,East,SMB,Healthcare,Email,2025-04-06
CUST10646,West,Mid-Market,Healthcare,Email,2025-07-08
CUST10647,North,SMB,Retail,Website,2025-05-29
CUST10648,South,Mid-Market,Finance,Event,2026-05-19
CUST10649,East,SMB,Finance,Partner,2025-02-05
CUST10650,North,Mid-Market,Technology,Email,2025-04-24
CUST10651,South,SMB,Healthcare,Referral,2025-06-21
CUST10652,West,Enterprise,Retail,Event,2025-11-02
CUST10653,East,Mid-Market,Manufacturing,Event,2025-05-16
CUST10654,North,Mid-Market,Retail,Partner,2025-10-20
CUST10655,West,Enterprise,Healthcare,Website,2026-02-12
CUST10656,South,Enterprise,Unknown,Event,2026-03-29
CUST10657,West,SMB,Technology,Event,2025-02-24
CUST10658,South,SMB,Healthcare,Partner,2025-03-17
CUST10659,East,SMB,Finance,Partner,2025-02-21
CUST10660,South,SMB,Manufacturing,Referral,2026-05-12
CUST10661,South,Mid-Market,Manufacturing,Website,2025-12-23
CUST10662,West,Enterprise,Technology,Event,2025-10-18
CUST10663,South,Enterprise,Retail,Partner,2026-03-08
CUST10664,North,Mid-Market,Healthcare,Referral,2025-11-17
CUST10665,South,Mid-Market,Technology,Email,2025-05-09
CUST10666,East,Enterprise,Finance,Website,2025-10-06
CUST10667,West,Enterprise,Technology,Website,2026-01-19
CUST10668,West,SMB,Healthcare,Referral,2025-01-20
CUST10669,South,Mid-Market,Finance,Partner,2025-11-28
CUST10670,South,Enterprise,Healthcare,Referral,2025-09-29
CUST10671,North,SMB,Finance,Website,2025-02-07
CUST10672,East,SMB,Finance,Referral,2025-05-24
CUST10673,West,Enterprise,Retail,Referral,2025-09-02
CUST10674,East,Enterprise,Technology,Partner,2025-07-07
CUST10675,East,Enterprise,Technology,Partner,2025-06-08
CUST10676,South,Mid-Market,Finance,Event,2025-12-21
CUST10677,West,SMB,Healthcare,Event,2025-08-09
CUST10678,South,SMB,Retail,Referral,2025-09-29
CUST10679,North,Mid-Market,Technology,Event,2026-03-12
CUST10680,South,Mid-Market,Finance,Partner,2025-02-20
CUST10681,North,Mid-Market,Manufacturing,Website,2025-07-16
CUST10682,North,Mid-Market,Technology,Referral,2025-02-09
CUST10683,North,SMB,Healthcare,Email,2026-05-22
CUST10684,South,Mid-Market,Manufacturing,Event,2025-04-12
CUST10685,East,SMB,Finance,Referral,2026-03-24
CUST10686,South,SMB,Technology,Website,2025-04-15
CUST10687,South,SMB,Healthcare,Website,2025-06-26
CUST10688,West,SMB,Retail,Website,2025-11-29
CUST10689,West,Enterprise,Manufacturing,Email,2026-03-30
CUST10690,East,SMB,Healthcare,Partner,2025-04-08
CUST10691,South,SMB,Finance,Partner,2025-04-27
CUST10692,West,Mid-Market,Retail,Email,2026-04-27
CUST10693,North,Mid-Market,Technology,Event,2025-06-25
CUST10694,South,SMB,Healthcare,Email,2025-04-25
CUST10695,West,SMB,Retail,Website,2026-02-10
CUST10696,South,SMB,Technology,Partner,2025-02-19
CUST10697,East,Mid-Market,Retail,Event,2026-04-19
CUST10698,East,SMB,Finance,Email,2026-04-24
CUST10699,East,SMB,Manufacturing,Referral,2026-04-13
CUST10700,South,SMB,Technology,Referral,2025-06-11
CUST10701,North,Mid-Market,Manufacturing,Event,2025-03-04
CUST10702,South,SMB,Healthcare,Website,2025-08-21
CUST10703,North,Enterprise,Technology,Partner,2025-07-02
CUST10704,West,SMB,Retail,Website,2026-06-08
CUST10705,South,Mid-Market,Finance,Event,2025-12-11
CUST10706,East,SMB,Manufacturing,Website,2026-05-31
CUST10707,West,SMB,Technology,Website,2026-02-14
CUST10708,West,SMB,Technology,Referral,2026-01-26
CUST10709,South,Mid-Market,Finance,Referral,2025-03-03
CUST10710,South,Enterprise,Manufacturing,Partner,2025-02-07
CUST10711,West,SMB,Finance,Referral,2025-01-26
CUST10712,East,SMB,Retail,Referral,2025-11-20
CUST10713,West,Enterprise,Manufacturing,Partner,2025-04-21
CUST10714,West,Mid-Market,Manufacturing,Partner,2026-06-25
CUST10715,West,SMB,Finance,Event,2025-03-14
CUST10716,North,SMB,Retail,Partner,2026-06-02
CUST10717,East,Mid-Market,Finance,Partner,2025-12-31
CUST10718,North,Mid-Market,Retail,Email,2025-02-27
CUST10719,East,Mid-Market,Finance,Website,2025-02-01
CUST10720,West,Enterprise,Finance,Email,2025-08-05
CUST10721,South,SMB,Finance,Event,2025-07-05
CUST10722,South,SMB,Retail,Referral,2025-06-22
CUST10723,North,SMB,Retail,Website,2025-10-16
CUST10724,West,SMB,Manufacturing,Referral,2025-03-12
CUST10725,North,SMB,Retail,Referral,2025-03-12
CUST10726,North,SMB,Technology,Partner,2026-01-15
CUST10727,North,SMB,Finance,Event,2026-06-25
CUST10728,North,Mid-Market,Healthcare,Partner,2025-05-30
CUST10729,South,SMB,Technology,Website,2026-05-24
CUST10730,South,SMB,Technology,Referral,2025-07-08
CUST10731,South,Mid-Market,Finance,Email,2025-07-03
CUST10732,North,Mid-Market,Manufacturing,Referral,2025-02-19
CUST10733,North,Mid-Market,Finance,Partner,2025-08-20
CUST10734,South,Mid-Market,Finance,Email,2025-09-29
CUST10735,North,Mid-Market,Technology,Referral,2025-12-29
CUST10736,East,SMB,Retail,Email,2025-03-28
CUST10737,North,SMB,Technology,Referral,2025-04-14
CUST10738,South,Mid-Market,Manufacturing,Website,2025-08-24
CUST10739,South,SMB,Manufacturing,Referral,2025-02-08
CUST10740,South,SMB,Manufacturing,Partner,2025-03-20
CUST10741,North,SMB,Healthcare,Website,2025-12-10
CUST10742,North,SMB,Technology,Event,2026-06-05
CUST10743,West,SMB,Healthcare,Partner,2025-11-09
CUST10744,North,SMB,Retail,Website,2025-03-21
CUST10745,South,Enterprise,Healthcare,Event,2026-06-26
CUST10746,South,Enterprise,Manufacturing,Event,2025-10-12
CUST10747,South,SMB,Technology,Website,2026-01-27
CUST10748,South,Enterprise,Technology,Website,2025-04-18
CUST10749,West,SMB,Healthcare,Referral,2025-11-12
CUST10750,West,Enterprise,Retail,Partner,2025-02-11
CUST10751,North,Enterprise,Retail,Email,2025-12-08
CUST10752,South,SMB,Healthcare,Partner,2025-04-21
CUST10753,North,Mid-Market,Retail,Email,2026-05-12
CUST10754,South,Enterprise,Retail,Website,2025-01-30
CUST10755,East,Enterprise,Finance,Email,2025-12-23
CUST10756,North,Enterprise,Finance,Event,2025-03-18
CUST10757,South,Mid-Market,Technology,Partner,2026-01-11
CUST10758,West,SMB,Healthcare,Partner,2025-09-27
CUST10759,North,Enterprise,Finance,Referral,2026-06-13
CUST10760,South,Mid-Market,Technology,Event,2025-12-22
CUST10761,East,Mid-Market,Finance,Website,2025-07-23
CUST10762,North,SMB,Technology,Referral,2025-02-17
CUST10763,North,Mid-Market,Retail,Website,2025-11-22
CUST10764,North,SMB,Technology,Event,2025-08-29
CUST10765,West,Mid-Market,Technology,Partner,2025-01-29
CUST10766,North,SMB,Retail,Event,2025-11-14
CUST10767,North,Mid-Market,Healthcare,Email,2025-04-25
CUST10768,North,Enterprise,Healthcare,Partner,2025-05-08
CUST10769,North,SMB,Healthcare,Partner,2025-01-05
CUST10770,East,Mid-Market,Healthcare,Referral,2025-07-23
CUST10771,North,SMB,Retail,Partner,2025-04-30
CUST10772,East,Enterprise,Retail,Email,2025-02-09
CUST10773,East,Mid-Market,Healthcare,Event,2025-08-26
CUST10774,West,SMB,Retail,Partner,2025-05-01
CUST10775,North,SMB,Retail,Event,2025-03-15
CUST10776,West,SMB,Finance,Event,2025-09-12
CUST10777,East,SMB,Finance,Partner,2025-02-04
CUST10778,North,Enterprise,Manufacturing,Partner,2026-06-25
CUST10779,West,Mid-Market,Finance,Website,2025-09-15
CUST10780,West,SMB,Healthcare,Referral,2026-06-28
CUST10781,North,Enterprise,Finance,Event,2026-04-27
CUST10782,West,SMB,Manufacturing,Website,2026-06-19
CUST10783,South,Enterprise,Retail,Referral,2025-10-24
CUST10784,East,SMB,Technology,Email,2025-08-20
CUST10785,West,Mid-Market,Finance,Referral,2026-01-29
CUST10786,South,Enterprise,Retail,Event,2025-02-14
CUST10787,West,SMB,Healthcare,Email,2026-04-04
CUST10788,South,Mid-Market,Manufacturing,Website,2025-06-26
CUST10789,West,Enterprise,Manufacturing,Referral,2025-01-05
CUST10790,East,SMB,Manufacturing,Email,2025-05-10
CUST10791,North,SMB,Technology,Event,2025-05-13
CUST10792,South,Mid-Market,Finance,Event,2025-01-08
CUST10793,South,SMB,Finance,Event,2026-01-01
CUST10794,North,SMB,Retail,Website,2025-02-21
CUST10795,North,SMB,Manufacturing,Email,2026-04-08
CUST10796,South,Mid-Market,Healthcare,Website,2025-09-05
CUST10797,North,SMB,Finance,Website,2026-01-28
CUST10798,North,SMB,Retail,Email,2025-07-05
CUST10799,East,Enterprise,Retail,Partner,2025-03-14
CUST10800,East,Mid-Market,Retail,Email,2025-04-09
CUST10801,East,Enterprise,Healthcare,Event,2025-12-19
CUST10802,South,SMB,Manufacturing,Website,2026-01-26
CUST10803,West,Enterprise,Technology,Partner,2025-05-27
CUST10804,East,Mid-Market,Finance,Event,2025-07-14
CUST10805,North,SMB,Retail,Partner,2026-05-31
CUST10806,North,Enterprise,Technology,Partner,2026-04-11
CUST10807,East,SMB,Finance,Partner,2025-08-14
CUST10808,North,SMB,Unknown,Event,2025-05-12
CUST10809,South,SMB,Retail,Website,2025-06-14
CUST10810,West,Mid-Market,Technology,Event,2025-10-21
CUST10811,North,SMB,Healthcare,Event,2025-11-06
CUST10812,North,SMB,Healthcare,Event,2025-04-11
CUST10813,West,SMB,Retail,Partner,2025-02-05
CUST10814,East,SMB,Healthcare,Partner,2025-09-28
CUST10815,North,SMB,Finance,Referral,2026-03-12
CUST10816,West,Mid-Market,Retail,Referral,2025-03-25
CUST10817,West,SMB,Retail,Event,2025-08-11
CUST10818,East,SMB,Technology,Partner,2025-03-30
CUST10819,East,Mid-Market,Manufacturing,Email,2025-05-13
CUST10820,South,SMB,Technology,Website,2025-12-01
CUST10821,North,Mid-Market,Technology,Email,2025-06-06
CUST10822,East,SMB,Technology,Email,2025-05-25
CUST10823,South,SMB,Healthcare,Event,2026-06-28
CUST10824,East,SMB,Manufacturing,Website,2025-04-05
CUST10825,West,SMB,Healthcare,Partner,2025-04-14
CUST10826,North,SMB,Retail,Partner,2026-05-23
CUST10827,East,Mid-Market,Finance,Partner,2025-10-28
CUST10828,North,SMB,Technology,Website,2025-01-24
CUST10829,West,Mid-Market,Finance,Partner,2025-08-21
CUST10830,North,Mid-Market,Technology,Referral,2025-11-05
CUST10831,East,SMB,Finance,Email,2025-05-19
CUST10832,East,Mid-Market,Finance,Referral,2025-10-27
CUST10833,South,SMB,Finance,Partner,2025-12-21
CUST10834,East,SMB,Healthcare,Email,2025-05-17
CUST10835,East,SMB,Retail,Website,2026-03-20
CUST10836,East,Mid-Market,Finance,Email,2025-09-05
CUST10837,West,Enterprise,Healthcare,Email,2026-06-11
CUST10838,West,SMB,Finance,Website,2025-02-17
CUST10839,South,Mid-Market,Technology,Website,2025-06-27
CUST10840,South,Mid-Market,Manufacturing,Event,2026-01-29
CUST10841,North,SMB,Retail,Referral,2026-05-04
CUST10842,West,Mid-Market,Healthcare,Event,2025-05-02
CUST10843,South,Mid-Market,Retail,Partner,2026-06-20
CUST10844,South,Enterprise,Retail,Referral,2025-04-16
CUST10845,North,Enterprise,Retail,Referral,2025-08-16
CUST10846,West,SMB,Technology,Email,2025-06-21
CUST10847,South,SMB,Manufacturing,Website,2025-08-20
CUST10848,East,Mid-Market,Manufacturing,Partner,2026-05-08
CUST10849,North,SMB,Manufacturing,Referral,2026-02-04
CUST10850,West,SMB,Manufacturing,Website,2026-03-11
CUST10851,North,Enterprise,Manufacturing,Referral,2025-05-19
CUST10852,North,SMB,Retail,Partner,2026-06-02
CUST10853,West,SMB,Technology,Email,2025-08-26
CUST10854,West,Enterprise,Finance,Website,2025-12-22
CUST10855,North,SMB,Healthcare,Event,2026-01-16
CUST10856,South,SMB,Healthcare,Event,2025-12-28
CUST10857,East,Enterprise,Manufacturing,Email,2025-11-25
CUST10858,West,SMB,Manufacturing,Event,2025-09-20
CUST10859,South,SMB,Finance,Partner,2025-12-20
CUST10860,South,SMB,Retail,Event,2026-05-10
CUST10861,East,Enterprise,Technology,Email,2025-08-01
CUST10862,East,SMB,Healthcare,Partner,2025-10-06
CUST10863,West,Mid-Market,Manufacturing,Website,2025-04-09
CUST10864,East,SMB,Finance,Partner,2025-07-13
CUST10865,North,SMB,Finance,Event,2026-02-26
CUST10866,West,Enterprise,Finance,Event,2025-12-16
CUST10867,West,Mid-Market,Healthcare,Partner,2025-04-26
CUST10868,West,Enterprise,Manufacturing,Referral,2025-10-26
CUST10869,North,SMB,Retail,Email,2026-03-20
CUST10870,North,Mid-Market,Retail,Website,2025-03-09
CUST10871,East,Enterprise,Healthcare,Website,2025-02-03
CUST10872,North,SMB,Retail,Partner,2025-08-03
CUST10873,West,SMB,Manufacturing,Event,2025-12-25
CUST10874,South,Enterprise,Retail,Referral,2025-06-21
CUST10875,East,SMB,Finance,Partner,2026-03-25
CUST10876,West,Mid-Market,Healthcare,Referral,2026-04-08
CUST10877,South,Enterprise,Finance,Partner,2025-10-18
CUST10878,South,SMB,Healthcare,Website,2025-07-26
CUST10879,East,SMB,Retail,Partner,2025-01-23
CUST10880,East,SMB,Technology,Partner,2026-03-25
CUST10881,South,SMB,Technology,Referral,2026-05-04
CUST10882,East,SMB,Retail,Referral,2025-08-30
CUST10883,West,Mid-Market,Healthcare,Email,2025-10-09
CUST10884,South,SMB,Finance,Website,2026-02-16
CUST10885,North,Mid-Market,Finance,Website,2026-01-15
CUST10886,South,SMB,Finance,Website,2025-03-15
CUST10887,South,SMB,Retail,Event,2026-01-03
CUST10888,North,SMB,Healthcare,Referral,2026-05-20
CUST10889,North,Mid-Market,Retail,Website,2026-02-14
CUST10890,East,SMB,Healthcare,Event,2025-09-20
CUST10891,South,SMB,Healthcare,Website,2025-10-13
CUST10892,West,Enterprise,Finance,Referral,2025-05-22
CUST10893,North,Mid-Market,Manufacturing,Website,2025-12-27
CUST10894,North,SMB,Healthcare,Email,2025-05-12
CUST10895,West,Enterprise,Finance,Email,2025-07-06
CUST10896,West,SMB,Technology,Email,2025-05-25
CUST10897,South,SMB,Technology,Referral,2025-07-03
CUST10898,North,SMB,Retail,Referral,2025-07-20
CUST10899,North,SMB,Retail,Event,2025-02-15
CUST10900,South,SMB,Healthcare,Event,2026-01-27
CUST10901,South,Mid-Market,Retail,Website,2025-08-29
CUST10902,North,SMB,Healthcare,Email,2026-06-03
CUST10903,North,Mid-Market,Healthcare,Event,2025-04-09
CUST10904,South,Enterprise,Finance,Partner,2026-01-01
CUST10905,West,Mid-Market,Healthcare,Email,2025-04-08
CUST10906,East,Mid-Market,Manufacturing,Website,2025-10-26
CUST10907,South,Mid-Market,Unknown,Website,2025-09-26
CUST10908,North,Enterprise,Healthcare,Website,2025-09-02
CUST10909,North,SMB,Finance,Website,2025-12-24
CUST10910,South,SMB,Retail,Event,2026-03-29
CUST10911,West,Mid-Market,Healthcare,Email,2025-06-22
CUST10912,West,Mid-Market,Manufacturing,Email,2026-04-09
CUST10913,West,SMB,Finance,Referral,2025-04-11
CUST10914,West,Mid-Market,Retail,Event,2025-06-09
CUST10915,West,SMB,Manufacturing,Website,2025-06-19
CUST10916,West,Enterprise,Finance,Event,2026-06-05
CUST10917,North,SMB,Technology,Website,2025-03-06
CUST10918,North,SMB,Retail,Website,2025-08-04
CUST10919,South,SMB,Technology,Website,2025-08-20
CUST10920,East,SMB,Finance,Email,2026-03-13
CUST10921,North,SMB,Manufacturing,Referral,2025-09-23
CUST10922,West,SMB,Finance,Partner,2026-06-12
CUST10923,East,SMB,Retail,Partner,2026-02-09
CUST10924,East,SMB,Finance,Email,2026-01-20
CUST10925,North,SMB,Healthcare,Referral,2026-02-16
CUST10926,North,SMB,Healthcare,Website,2025-03-30
CUST10927,North,SMB,Finance,Referral,2025-09-03
CUST10928,West,SMB,Unknown,Referral,2025-11-17
CUST10929,East,SMB,Finance,Email,2025-04-24
CUST10930,East,SMB,Finance,Email,2025-03-06
CUST10931,South,SMB,Manufacturing,Website,2025-03-16
CUST10932,South,Mid-Market,Technology,Email,2026-03-07
CUST10933,South,Enterprise,Manufacturing,Website,2025-12-25
CUST10934,West,Enterprise,Finance,Email,2025-06-03
CUST10935,West,Mid-Market,Retail,Referral,2026-02-07
CUST10936,North,Mid-Market,Finance,Referral,2026-01-15
CUST10937,West,SMB,Healthcare,Partner,2026-03-22
CUST10938,North,Mid-Market,Manufacturing,Referral,2026-05-12
CUST10939,West,Mid-Market,Healthcare,Email,2026-04-27
CUST10940,North,Enterprise,Technology,Event,2025-04-09
CUST10941,North,Enterprise,Retail,Event,2026-02-25
CUST10942,West,SMB,Retail,Partner,2025-08-03
CUST10943,North,Mid-Market,Manufacturing,Partner,2025-08-09
CUST10944,South,Mid-Market,Finance,Partner,2025-12-20
CUST10945,South,SMB,Technology,Email,2025-11-25
CUST10946,North,Enterprise,Technology,Partner,2025-08-18
CUST10947,East,SMB,Finance,Partner,2026-06-30
CUST10948,West,Enterprise,Healthcare,Partner,2025-04-06
CUST10949,West,Mid-Market,Manufacturing,Referral,2025-02-22
CUST10950,South,SMB,Technology,Partner,2025-01-16
CUST10951,East,Mid-Market,Manufacturing,Email,2026-03-21
CUST10952,North,SMB,Healthcare,Partner,2025-08-11
CUST10953,North,Mid-Market,Technology,Event,2025-08-27
CUST10954,North,Mid-Market,Healthcare,Event,2025-12-21
CUST10955,West,Mid-Market,Technology,Partner,2025-08-26
CUST10956,West,Enterprise,Finance,Event,2025-11-10
CUST10957,West,SMB,Healthcare,Website,2025-02-01
CUST10958,South,SMB,Finance,Event,2025-03-27
CUST10959,South,SMB,Finance,Referral,2026-05-24
CUST10960,South,SMB,Technology,Partner,2025-09-04
CUST10961,East,SMB,Technology,Referral,2025-04-02
CUST10962,South,SMB,Technology,Partner,2025-07-21
CUST10963,North,SMB,Technology,Referral,2025-07-02
CUST10964,North,SMB,Technology,Email,2025-05-30
CUST10965,West,Enterprise,Healthcare,Website,2025-06-10
CUST10966,South,SMB,Finance,Event,2026-02-03
CUST10967,West,Enterprise,Healthcare,Event,2025-02-28
CUST10968,North,SMB,Healthcare,Partner,2025-06-19
CUST10969,East,SMB,Finance,Partner,2025-09-13
CUST10970,North,Mid-Market,Finance,Email,2025-10-22
CUST10971,North,SMB,Healthcare,Website,2026-04-26
CUST10972,North,SMB,Healthcare,Email,2026-05-20
CUST10973,North,Mid-Market,Finance,Referral,2025-06-12
